trade_time,open,high,low,close,vol,amount
2006-07-12,-1.5089178102051448,-1.518732749007623,-1.5064663949567134,-1.51472009501361,-0.7516396906850704,-0.8660784834908003
2006-07-13,-1.5145125761959233,-1.5282121250424083,-1.567676912569627,-1.5772724686717463,-0.5723517879587416,-0.8003039519384508
2006-07-14,-1.5848522893075745,-1.5688307417075904,-1.5821498225389146,-1.5679044110656728,-0.7483858675120595,-0.8757305974657874
2006-07-17,-1.5675149455016675,-1.5672508457017928,-1.5658027227894313,-1.5572624005708613,-0.8264326377384201,-0.9025426468985748
2006-07-18,-1.554421906930144,-1.5687160718362017,-1.5582278724278078,-1.5608397632281257,-0.8499048442518061,-0.9149414147904616
2006-07-19,-1.5599009191418032,-1.5736723584995507,-1.5848179399343316,-1.5919293609977323,-0.8048657315103308,-0.9018581167839088
2006-07-20,-1.5906785628565923,-1.5932426832165265,-1.5870044946778932,-1.5836937059594258,-0.8770543949924938,-0.9316315626423817
2006-07-21,-1.5801063843636727,-1.5815973207221803,-1.5707354861692515,-1.5712887505579767,-0.8523875773484687,-0.9265094268746216
2006-07-24,-1.5834246593651,-1.5785267163883316,-1.583620540908096,-1.5694357281743578,-0.8521872504605842,-0.9266376304319361
2006-07-25,-1.5643895934654393,-1.5629570960731334,-1.5545575841082582,-1.5565160443330148,-0.8305514701674229,-0.9118081397083684
2006-07-26,-1.5507692321223714,-1.560803850710393,-1.5489610451812854,-1.5548045722703665,-0.8589746806816165,-0.9266115362456844
2006-07-27,-1.5531357538288155,-1.5563954312103452,-1.5605445792394383,-1.566192939003025,-0.7875543849807396,-0.9024241756230661
2006-07-28,-1.563823686100855,-1.57501017366575,-1.577763697844985,-1.5789968089453916,-0.8439718743933999,-0.9143966718793641
2006-07-31,-1.5772254014166969,-1.5913060364997424,-1.6068917306788568,-1.6177301240474264,-0.8114817251998254,-0.9147997603377626
2006-08-01,-1.6171090090888915,-1.6219228921604802,-1.6200240743470327,-1.6298133741739413,-0.867922864550838,-0.9369736052031024
2006-08-02,-1.6267808804108812,-1.6333516560088706,-1.6361108699603775,-1.6343815890780022,-0.8431920049154762,-0.9293284601698857
2006-08-03,-1.628915894559086,-1.637887486477128,-1.6330522963607526,-1.6336352328401558,-0.899454936025984,-0.9448362428630103
2006-08-04,-1.6290959559932718,-1.6353265260161178,-1.6467182635080115,-1.6559615789205642,-0.8679381094031859,-0.9323401651004907
2006-08-07,-1.6613783988366155,-1.6645291199297303,-1.6649655834513042,-1.6723556797311927,-0.8739440027405689,-0.9406140007956898
2006-08-08,-1.6696355017471436,-1.6609870950135068,-1.66106102140923,-1.651187472640546,-0.8822290355326555,-0.9364644583851698
2006-08-09,-1.6457001925314219,-1.6547184753776003,-1.6449612105890785,-1.6523198752083132,-0.9122338994779466,-0.9500837567824235
2006-08-10,-1.649545790304394,-1.6394291591924628,-1.6408874508585145,-1.6291828318350712,-0.8103724920480723,-0.9162090983179633
2006-08-11,-1.6266522651007482,-1.634995257498773,-1.6247746248315558,-1.6291828318350712,-0.8851087473067532,-0.939296681535969
2006-08-14,-1.625739096398805,-1.6333261738152287,-1.6465490658195219,-1.6538769287389927,-0.864907684568711,-0.9303337114709803
2006-08-15,-1.653301357360273,-1.6441943294034977,-1.6457811686179142,-1.634124224858055,-0.8901390381512454,-0.9384916636605415
2006-08-16,-1.6302406322534544,-1.6305231325146206,-1.6266488146117515,-1.6198533788619898,-0.8019768319903984,-0.9087428431956419
2006-08-17,-1.6203243918422126,-1.6340014519467392,-1.6264796169232616,-1.6321811249974545,-0.8884532909627096,-0.9421225279501539
2006-08-18,-1.6273467877754655,-1.631313080517519,-1.6243581382137346,-1.6338025195831212,-0.8822706526184178,-0.9438845973133619
2006-08-21,-1.658561723544706,-1.6437101677243016,-1.6544753267649321,-1.63346794609719,-0.898040159282195,-0.9453645414854948
2006-08-22,-1.6306393397148664,-1.6244328882342072,-1.6217941424727726,-1.6203423708798892,-0.8608015108117472,-0.9206137551918246
2006-08-23,-1.6186781158725119,-1.6188268056329902,-1.6094947720402395,-1.6160186519847783,-0.8275893409103192,-0.9046744645574096
2006-08-24,-1.612929011509574,-1.6182407151792266,-1.613776775079714,-1.607821601579464,-0.8842706547431882,-0.9332278063061504
2006-08-25,-1.6029098788502254,-1.611526157154587,-1.5970392191260234,-1.6077572605244772,-0.860296525077722,-0.9281534943593893
2006-08-28,-1.6012893259425516,-1.591739233791655,-1.5921064557462035,-1.581300218713918,-0.7724651798529887,-0.8836927360016062
2006-08-29,-1.5764279864938735,-1.5773927587712675,-1.5695380871430153,-1.5802836300451268,-0.7216111427727387,-0.860939264663407
2006-08-30,-1.5799649075225266,-1.588706852748269,-1.578310336530875,-1.5813902961908994,-0.8669920778404074,-0.9260346049052908
2006-08-31,-1.5779585086844543,-1.5864261964173194,-1.5743537136615735,-1.5816476604108467,-0.8310188542009024,-0.9144929753284693
2006-09-01,-1.5796433692471945,-1.5913060364997424,-1.5896465816596965,-1.6007440855309194,-0.7938051487589612,-0.9031639428178762
2006-09-04,-1.5991543117943463,-1.5955997861284021,-1.5898808553822212,-1.5847875038942008,-0.8550763541526463,-0.930737310777009
2006-09-05,-1.5793218309718624,-1.5822343755632278,-1.5731563146353373,-1.5770279726627965,-0.7545218865534122,-0.8881852799806231
2006-09-06,-1.5730839884304193,-1.5818139193681362,-1.5706313645147962,-1.5717648743648789,-0.8294734753515077,-0.9265630299472901
2006-09-07,-1.56509697767117,-1.5792529589071256,-1.5779719411538953,-1.5860614567829388,-0.7860861831963564,-0.8997622755341954
2006-09-08,-1.583064536496728,-1.5894076130734212,-1.5769437398161492,-1.5787909175694341,-0.8620242296389029,-0.9286272920721718
2006-09-11,-1.5745759260279604,-1.5807181850415348,-1.5734166187714755,-1.5697188288162998,-0.8040299188688803,-0.9069649466966343
2006-09-12,-1.566138761683246,-1.5654033866627555,-1.5580847051529316,-1.5581760435516734,-0.6327490345514181,-0.8546375006253543
2006-09-13,-1.5531357538288155,-1.5473237702738303,-1.5439892361810446,-1.555357905343253,-0.4969529601106265,-0.8032971897977121
2006-09-14,-1.5496502789242155,-1.5554016256583114,-1.5539068237679126,-1.5539424021335442,-0.7427693644546258,-0.8778171551524783
2006-09-15,-1.5506020322191987,-1.5338054665468046,-1.540605282411247,-1.5230072228959055,-0.3788120920944614,-0.7758693037243316
2006-09-18,-1.5143067916997108,-1.5238037055423603,-1.5124924357083143,-1.5200217979445196,-0.5988488386017251,-0.8314156173981729
2006-09-19,-1.5146926376301093,-1.5160953419656868,-1.5079501285327015,-1.5129571501069723,-0.7368905342392678,-0.876122510462577
2006-09-20,-1.5121717775515056,-1.52487395767532,-1.5144967775565787,-1.5168562180391705,-0.7665808369901297,-0.8925308298333128
2006-09-21,-1.5141010072034982,-1.514566410347173,-1.503668125493227,-1.5066388585072719,-0.7175328725401617,-0.8701650280728516
2006-09-22,-1.4992330773521418,-1.506488554962692,-1.5106703067553462,-1.5229686182629136,-0.6723727537831746,-0.8388618476458547
2006-09-25,-1.5222809409279467,-1.5279063387187055,-1.5248829125884957,-1.5261341981682626,-0.7356370875065982,-0.8696239732983606
2006-09-26,-1.5242873397660195,-1.538086475078643,-1.538093347497513,-1.5446901584264467,-0.8149187588305177,-0.9108163182719027
2006-09-27,-1.5427564983010953,-1.5406092122491906,-1.5330564624632372,-1.5299560568344768,-0.8650727917642292,-0.929469597148504
2006-09-28,-1.5258693080806534,-1.5238674110264652,-1.5206009095490212,-1.512944281895975,-0.7941153883099792,-0.8988245605221502
2006-09-29,-1.5079917799721883,-1.504819471279148,-1.4976160543280121,-1.4952504917746137,-0.7260591347034413,-0.8681747591959801
2006-10-09,-1.4682753722031665,-1.4613213667324316,-1.4612645817163032,-1.4492981103030635,-0.43659712643158266,-0.7767875783052635
2006-10-10,-1.4454461546545871,-1.4499690494649673,-1.4435118396316733,-1.448255785212278,-0.5212503963434089,-0.788923428923973
2006-10-11,-1.4457033852748529,-1.4559701060676333,-1.45018864072362,-1.4480370256253228,-0.6240830505940747,-0.8474551100198487
2006-10-12,-1.4443143399254181,-1.452211482505454,-1.4445009953489987,-1.454702758921952,-0.5767401275988953,-0.8344305770203343
2006-10-13,-1.453574642254983,-1.4562631512945152,-1.4469218238150847,-1.4516787293375741,-0.676119414448496,-0.8637429522039458
2006-10-16,-1.4471438767483409,-1.460263855696293,-1.4589739053182866,-1.4698229068438429,-0.718346634591609,-0.8738274565895314
2006-10-17,-1.4710663244330493,-1.4781778378265458,-1.473147465531015,-1.4827425906851859,-0.7854128235127384,-0.899353132544459
2006-10-18,-1.4807253342240256,-1.4671313068827838,-1.4706225154104737,-1.4550888052518727,-0.7788626072776825,-0.8944272633318777
2006-10-19,-1.4498705213231569,-1.4573843678147589,-1.444344812867316,-1.4531971782352617,-0.7817899592153675,-0.9004455622964848
2006-10-20,-1.4483014145395363,-1.4491026548811428,-1.438162589634032,-1.4481657077352965,-0.7528453951680878,-0.882134738306222
2006-10-23,-1.4464236310115968,-1.4533709223161602,-1.4627483152922913,-1.4734131377121045,-0.6999814195860906,-0.8694408234727821
2006-10-24,-1.471194939743182,-1.4514979810834807,-1.4602493955853637,-1.439389587835101,-0.7112983404462481,-0.8687788939951224
2006-10-25,-1.4337035768394588,-1.4246652311785644,-1.4274380592251354,-1.4302274216049855,-0.5978862690964442,-0.8103108723153435
2006-10-26,-1.4274014266429493,-1.4270223340904398,-1.427490120052363,-1.415004327995116,-0.3304670582582236,-0.7715355637101357
2006-10-27,-1.4120962047371415,-1.4239262475629495,-1.4235334971830613,-1.432389281052541,-0.4094948755675994,-0.7820219538768695
2006-10-30,-1.4312598859469348,-1.429404919195957,-1.4236636492511303,-1.4179382801025127,-0.5427816745348727,-0.8243650532325005
2006-10-31,-1.4122248200472742,-1.4072226696306867,-1.400574672375666,-1.3947240274632866,-0.5029342166776972,-0.8053744059516885
2006-11-01,-1.3907975093791425,-1.3847473748385346,-1.3824835349140563,-1.3719344257869732,-0.47665981574210775,-0.7853412036027513
2006-11-02,-1.3669522308805138,-1.3817914403760745,-1.3754813536519372,-1.3761551989941052,-0.41517103091558194,-0.7585243696847884
2006-11-03,-1.3691772757458118,-1.3643998432154807,-1.3598631054836412,-1.3623476085939445,-0.4278529445485796,-0.7695379010540031
2006-11-06,-1.3709650285566586,-1.3411983059045345,-1.3646527015885852,-1.3280023534420076,-0.4215331025331564,-0.7573203799745304
2006-11-07,-1.316998044424918,-1.3242526471326739,-1.325776278856335,-1.311325151989437,-0.4478679384191252,-0.746470888335383
2006-11-08,-1.3151331224279919,-1.3292089337960225,-1.319450888348175,-1.333471343115883,-0.6376955807940615,-0.8214846900944253
2006-11-09,-1.3394542775741123,-1.3064533348738094,-1.3292513390737808,-1.2988687237439989,-0.5045160062235479,-0.7804899113532668
2006-11-10,-1.2975514095328322,-1.2808564713605253,-1.3043662636589624,-1.306332286122464,-0.008104038410538509,-0.6079229690433589
2006-11-13,-1.307892080467513,-1.304325571704711,-1.3234205264242835,-1.3278221984880447,-0.3307603515224798,-0.7278660728262366
2006-11-14,-1.3241619171993173,-1.3185956001441728,-1.3359671857861484,-1.306808409929366,-0.4209396762383003,-0.7677669607535494
2006-11-15,-1.3024259297868672,-1.2802831220035824,-1.2999020477241912,-1.2668011419385934,-0.353542728467122,-0.7242835721783503
2006-11-16,-1.2570504483720004,-1.2442258180002999,-1.246435578161391,-1.2592475020831468,0.12463040688862853,-0.5823680326102914
2006-11-17,-1.2649217053521304,-1.244404193355793,-1.259060328764097,-1.2310789882099396,-0.28724228711828137,-0.7135941299477269
2006-11-20,-1.220407946515154,-1.1923185895517578,-1.2064658780573603,-1.1777531218369055,-0.09385316819962516,-0.6427647105250859
2006-11-21,-1.1789423705283257,-1.1744300896151467,-1.1910428579911676,-1.159505998642658,-0.2609162306338879,-0.6684673742471724
2006-11-22,-1.161810811218631,-1.1439916093099023,-1.1607564717514802,-1.15229980048414,-0.08773967614991145,-0.5878370925467082
2006-11-23,-1.1486534649920412,-1.1400418692954086,-1.1367434151927251,-1.1349920566926992,-0.16019270851129563,-0.663540922541403
2006-11-24,-1.142119807237293,-1.1570894568418368,-1.1509430058190677,-1.1475256942041216,-0.24913985442461958,-0.6849229034348323
2006-11-27,-1.1543511232309263,-1.1612685365991076,-1.1555243586151012,-1.153457939473902,-0.3425439418136628,-0.700406439100002
2006-11-28,-1.1541324772037003,-1.1628611737017263,-1.171350850092308,-1.1712289388612473,-0.4047613489135677,-0.7350035115895418
2006-11-29,-1.199958112204032,-1.1589241747840533,-1.198630723559598,-1.1516692581452697,-0.41898595312958614,-0.732597501940153
2006-11-30,-1.1437918062690198,-1.1121133850638907,-1.1289342911085771,-1.0969922296175136,-0.23785563513389604,-0.645538496349169
2006-12-01,-1.0909823599284751,-1.093626053576695,-1.084799724826334,-1.0903651009538768,-0.3344885346100669,-0.6618585322496237
2006-12-04,-1.0867509162251046,-1.0341251314228683,-1.0712118489199163,-1.0180843597817408,0.04225927095607422,-0.5361587434324153
2006-12-05,-1.009826099234652,-0.9955705724426798,-0.996127120850833,-1.0001460736514298,-0.1178212407585781,-0.5811899840904744
2006-12-06,-0.997337552620753,-0.9902447939715234,-1.0520664797069468,-1.0029256072268582,0.1566174419260331,-0.4969318156089437
2006-12-07,-1.0022506574678274,-0.9507473938265848,-0.987107582533642,-0.9906364657243856,0.24243789584574757,-0.4640486052909098
2006-12-08,-1.0151507730741514,-1.002590916791022,-1.0441402187615365,-1.0600475958441111,0.04084660399095839,-0.5602050509879557
2006-12-11,-1.0658895129215575,-0.9846004880798437,-1.0501011834791028,-0.9686318249189105,-0.17605936708010267,-0.647508923448215
2006-12-12,-0.9543671775053704,-0.9408220794030665,-0.9588385533490261,-0.9429597439791898,0.004196617799007818,-0.5643822177308174
2006-12-13,-0.9360394958114404,-0.9431154768308371,-0.9514329006758926,-0.9439248598039913,-0.23110468366669631,-0.6384873907179057
2006-12-14,-0.9368369107342642,-0.9230864726283068,-0.9230076890095936,-0.9061952651597504,-0.388207821271897,-0.685658827523389
2006-12-15,-0.8967089339728175,-0.8913229182536838,-0.8955456026470066,-0.8757748143620063,-0.42507623761389524,-0.6884673737559486
2006-12-18,-0.8661113516922144,-0.8414287831028516,-0.8479359761473175,-0.8242762339505966,-0.1480459640588245,-0.5702113264373385
2006-12-19,-0.8110382758933313,-0.8057919352946602,-0.833111655594243,-0.8165553073521843,0.0076030256102511415,-0.5092829777887419
2006-12-20,-0.8274367279352687,-0.8272734245347786,-0.8367298830865649,-0.815487245839404,-0.3110437552194319,-0.6569053183080106
2006-12-21,-0.812967505545324,-0.8211959213511865,-0.8270856148426423,-0.8460235105361245,-0.2397246608374897,-0.6174229909193438
2006-12-22,-0.8555134501372683,-0.8456206039569434,-0.8481832650766487,-0.8537444371345366,-0.41075778227560983,-0.6737144661650863
2006-12-25,-0.8442724720316579,-0.7838390254721669,-0.8258361549891786,-0.7882195067360115,-0.09190301810318002,-0.5391543830509752
2006-12-26,-0.7844663528198864,-0.7718751355572969,-0.7851896641311881,-0.776998426746319,-0.05407267880097815,-0.5638199355219269
2006-12-27,-0.7690968232590117,-0.7288739337865976,-0.7517796282578414,-0.7093759779552253,-0.0290145312417718,-0.5510387094970652
2006-12-28,-0.7012136625708979,-0.6693220472454869,-0.6905170498177002,-0.6955683875550648,0.08525445053621404,-0.4684686720691758
2006-12-29,-0.6747189086835322,-0.6110697525801129,-0.6542566836536394,-0.6078715296080994,0.28697307774253433,-0.33374016289079933
2007-01-04,-0.5573831612493406,-0.476167019439916,-0.5630461143507905,-0.5681988351032577,0.8005448623362391,-0.011820608966070683
2007-01-05,-0.5933054173694434,-0.578974929688145,-0.60188349146262,-0.5952478146196954,0.49656254054723814,-0.2280335162401143
2007-01-08,-0.5946944627188783,-0.555263748504361,-0.5852630723701916,-0.5418447389806776,0.19739694555510529,-0.3415291365808868
2007-01-09,-0.5374992343028036,-0.4654644981103199,-0.522711988456166,-0.44448385457469936,0.14956911375198392,-0.34339546136866417
2007-01-10,-0.42533382233595207,-0.42592887467491847,-0.44027366854117683,-0.4041420130979953,0.1210465394680226,-0.3405535851009931
2007-01-11,-0.400446759825247,-0.4086901706761757,-0.43180076890987623,-0.45099516933936024,0.00029638566349410425,-0.39555401160264186
2007-01-12,-0.4687929356298393,-0.4550295398139635,-0.5108941806754888,-0.5167259911138429,-0.07417992444544169,-0.4499032271921346
2007-01-15,-0.5195059524152189,-0.4265659295159659,-0.49718916790780904,-0.4047468190148709,-0.16158417560361515,-0.4885594203932577
2007-01-16,-0.3688459781256078,-0.3734865201598967,-0.3957486460547261,-0.36750621638852954,-0.006800059075778218,-0.3755172479830759
2007-01-17,-0.3577979229851968,-0.3372890640915835,-0.42555346964255786,-0.4142950315749075,0.05307763750429074,-0.32233798555282817
2007-01-18,-0.42830483600002067,-0.42567405273849945,-0.48116744832849845,-0.4385130046719271,-0.013676984746978028,-0.37915679395663066
2007-01-19,-0.4359574469529248,-0.38413807710220904,-0.4126423844900997,-0.36309242001643716,-0.0726402624156775,-0.39885349401602177
2007-01-22,-0.32925818566671916,-0.2827953929883892,-0.3046682288199463,-0.26013386382661013,0.17166965786962737,-0.2810571972047675
2007-01-23,-0.23251374938479577,-0.23602282655868922,-0.29708036325151593,-0.2209501613396683,0.3881699389190545,-0.08381711062657042
2007-01-24,-0.21130508474388984,-0.16348776235703283,-0.1925552373851947,-0.16986336368017374,0.15676543269134816,-0.18138070064325887
2007-01-25,-0.19527961710133768,-0.17551535775600777,-0.21495440829989265,-0.2310002341286015,0.0500220994978677,-0.2514808570638734
2007-01-26,-0.26943920492393414,-0.1558176220708222,-0.2967159374609224,-0.14564539058315384,0.041464156625802585,-0.28866833762082245
2007-01-29,-0.12106858315468817,-0.07672089300637748,-0.10183924594100813,-0.07113844890847634,0.2133334990496325,-0.19522218754122875
2007-01-30,-0.05633649756482896,-0.059979091783651475,-0.10032948195140637,-0.10359207704380215,0.11574272602716291,-0.273227042569222
2007-01-31,-0.11521658654364364,-0.13354618482780517,-0.28597839184521884,-0.2892546253136217,0.17815324593303766,-0.27509890789196817
2007-02-01,-0.32740612520080614,-0.2981866379480942,-0.3546986837857214,-0.2908631516882909,-0.1447125818126228,-0.4524069346414812
2007-02-02,-0.286879440977948,-0.30767875507970077,-0.4021521278037276,-0.4152858838217037,-0.19874452406233853,-0.4743346039840851
2007-02-05,-0.42821480528292777,-0.4355611438715551,-0.46126719712072795,-0.4782629084427528,-0.3745818837687292,-0.5888634247248578
2007-02-06,-0.48156443592603054,-0.4369371823282174,-0.5589853698270337,-0.4163410771234866,0.06155547684415267,-0.32557479419936175
2007-02-07,-0.4009483595347652,-0.3422963151422161,-0.3772149915616815,-0.35557738479398265,0.024325097344955977,-0.300565499360355
2007-02-08,-0.3462997142593207,-0.3403214451349692,-0.3563125694297787,-0.327511816608754,-0.29655770859138414,-0.51246887069372
2007-02-09,-0.3229560354702098,-0.3450229098618991,-0.34760539607595353,-0.35306808364949865,-0.33503047549956044,-0.5409632206792296
2007-02-12,-0.34955368160568157,-0.2746156088293405,-0.3289546047216468,-0.2513062710824253,-0.32136203616473513,-0.521402405995524
2007-02-13,-0.23755546954200266,-0.23460856481156386,-0.2248459654731467,-0.2175529536363665,-0.3921821338617889,-0.57379360131595
2007-02-14,-0.21005751623560154,-0.14882275991612148,-0.19327107375957456,-0.13343345834666545,-0.2310552059539421,-0.46225935335872037
2007-02-15,-0.10688231444703546,-0.07877220959454968,-0.07963530312841398,-0.05435830176792716,-0.14008107316604443,-0.409352393652222
2007-02-16,-0.026266238055770393,-0.041045821907723254,-0.04724045338600676,-0.057536749884273264,-0.07784797884084399,-0.3884483080147255
2007-02-26,-0.06447784669623775,-0.06404350166953394,-0.07381750568572397,-0.04495163952886108,0.005934326794541978,-0.316399537336411
2007-02-27,-0.031899588639589006,-0.057558283387671834,-0.29458144354458843,-0.31827244111265424,0.31855578390583605,-0.11902991504938788
2007-02-28,-0.35940561436185736,-0.24726047395476553,-0.33517587357535134,-0.23350953527308524,-0.005636380022782454,-0.3407047320613849
2007-03-01,-0.2300957815542982,-0.2567908143768346,-0.3182951503467846,-0.30627926846312037,-0.1004384680122943,-0.38206290031406687
2007-03-02,-0.311380657558254,-0.2759661650923609,-0.3009458796731692,-0.2684595963418977,-0.3330750509564324,-0.5422886772200455
2007-03-05,-0.2752011708178855,-0.2677863809333128,-0.3585902306209885,-0.3319513494028411,-0.19249968127587705,-0.4713044810930632
2007-03-06,-0.33480150553344457,-0.2518217866166648,-0.32499798185234485,-0.25842239176396214,-0.32626679517817486,-0.5225589858969453
2007-03-07,-0.24357466605622005,-0.19755745525624735,-0.22133185963527974,-0.19072273370688414,-0.27289793594821743,-0.4929548622244135
2007-03-08,-0.18165925575826955,-0.18818000799603007,-0.19317996731192655,-0.16412414157535393,-0.4412543267378099,-0.5931297986463883
2007-03-09,-0.15625773200703327,-0.1615638567370694,-0.16727970576616882,-0.17175499069678507,-0.08982097281097469,-0.40263948021984386
2007-03-12,-0.16594246486003653,-0.19156913975040205,-0.19294569358940172,-0.17650336055480806,-0.2832084243239053,-0.5025753416426664
2007-03-13,-0.1682575404424279,-0.1868421928298303,-0.16675909749389217,-0.16435576937330668,-0.3104273935886774,-0.5227158722798101
2007-03-14,-0.20081007543705012,-0.2237786325137581,-0.23373535172226842,-0.22793759991123116,-0.2759687188069884,-0.4865008043800883
2007-03-15,-0.22811510577825247,-0.20350754747163013,-0.20231664249037973,-0.17969467688215182,-0.34695671405199907,-0.5080937421287849
2007-03-16,-0.1673057871474446,-0.1833638733977115,-0.21960083712996034,-0.2188397747361019,-0.11738278111013377,-0.33434507049384543
2007-03-19,-0.2768345852565725,-0.13169872578876737,-0.2592061114433981,-0.1306667929822343,0.0982621548307721,-0.22284894828897103
2007-03-20,-0.11793036958744677,-0.1419553087296307,-0.13161803911522607,-0.13197935050396434,-0.30875372658447986,-0.4795077213584376
2007-03-21,-0.12032261435591779,-0.12049930168315419,-0.108229712483203,-0.1090739349286751,-0.33542163527130026,-0.4616752673552336
2007-03-22,-0.08211100571545042,-0.08960214189235544,-0.07068084084525744,-0.08907673503878749,0.021637477516179816,-0.2548291563728867
2007-03-23,-0.089339186144916,-0.09973131386500939,-0.1330236814503726,-0.09992463690955646,-0.10743551495311059,-0.3622809356495104
2007-03-26,-0.09161567713426727,-0.08640412659029781,-0.08481535543756553,-0.061371476761484696,-0.0894490052194229,-0.34884612667822895
2007-03-27,-0.053211145528600526,-0.06935653904386932,-0.048528958859890906,-0.052080628421395575,-0.03800314119266589,-0.30179516705938425
2007-03-28,-0.04599582663014852,-0.023029911002902453,-0.09069822891429034,0.00035733139282078795,0.7011029967288976,0.14835200331737444
2007-03-29,0.011598109247338322,0.06715157229576674,0.03535404901066554,0.030610495447599636,0.912852770808843,0.3768964701095583
2007-03-30,0.015057861089911837,0.018901038634837025,0.02685511896575085,0.013598720509098293,-0.09625811171488739,-0.32608538208227256
2007-04-02,0.030208744623560282,0.056767578386694044,0.05909378622647525,0.08343450159173685,-0.02859825829808384,-0.2547443209596243
2007-04-03,0.09823338215282076,0.08799600669483772,0.1089159978833399,0.10974999308132495,-0.013868804462793366,-0.24412163782001095
2007-04-04,0.11822020134746435,0.11149058923266579,0.1259529035935897,0.12220642132676313,-0.05371575188964463,-0.23177815412186056
2007-04-05,0.11757712479680013,0.12718762051607327,0.1286340361958138,0.14791710689947585,-0.08212790308014829,-0.25971723559676446
2007-04-06,0.12075392295708107,0.12892040968372237,0.13961887074084875,0.14534346470000511,-0.06304407023560427,-0.23142644429312564
2007-04-09,0.1580137783025657,0.18405113562796407,0.1884258962667739,0.21263134000516762,0.11824084009092656,-0.10802402235612252
2007-04-10,0.23589034858800106,0.230046495151586,0.21573180014767818,0.2523040345100096,0.3827747244214838,0.11632148607059385
2007-04-11,0.2713367280606122,0.27441099428212695,0.2734802727499527,0.2969695948818238,0.36341726689450743,0.12022916990283128
2007-04-12,0.30590852342432023,0.30820038305128084,0.3228990129958025,0.33123764076777684,0.0841622317285992,-0.03938315423983559
2007-04-13,0.3374835820619332,0.32160401690691803,0.3299272246715358,0.30896276753135765,0.21230416525795284,0.06189372375725566
2007-04-16,0.3133810729430383,0.3671406969449863,0.34522009266965903,0.39588753281848216,0.06579654032144507,-0.06178157876756885
2007-04-17,0.4103441552521882,0.3886731505723878,0.32539793270272993,0.3851683130576866,0.14701311688946175,-0.0017151189645292137
2007-04-18,0.3895084750106675,0.35701152497233235,0.35964094181171896,0.36137499092357933,0.21793979243819792,0.02618448895680581
2007-04-19,0.35893661579209096,0.33145288474951085,0.16429570284675654,0.22501055898462233,0.46977001880394875,0.21101026969783104
2007-04-20,0.24403169771940988,0.32475106782169255,0.2754715993914101,0.34719422240449554,0.1421020285400026,-0.021124835046832147
2007-04-23,0.3832577709382112,0.4497157454415498,0.41179287548702104,0.48093353929999244,0.5348977634974004,0.2172542026588853
2007-04-24,0.51186021954004,0.5031901287990681,0.5026260037924695,0.4909450074559339,0.4067422525214243,0.19911060015229554
2007-04-25,0.4805938376467463,0.5054962673236596,0.4615890567302713,0.5165141427076756,0.42332177808093835,0.17603349685358674
2007-04-26,0.5406957720718233,0.5259075044308181,0.5345002452626005,0.546175369056576,-0.017483637989731023,-0.09741894496679065
2007-04-27,0.5535058569610544,0.5342656639453599,0.5217323273850181,0.5193708855490884,-0.016094723049032273,-0.032997793652769315
2007-04-30,0.5657628960167139,0.5992197755385525,0.5728690749293807,0.617851304311836,0.12433068220228802,0.15796379581161962
2007-05-08,0.7088217054774739,0.7019639803026771,0.7049734240195513,0.7123425776654047,0.3271447269129212,0.27494785085909473
2007-05-09,0.716821577767737,0.724260899739336,0.6587434094413951,0.7497247306127168,1.170701821413522,0.809279008296981
2007-05-10,0.7563836471645988,0.7709187962976473,0.768422557203254,0.7824228547569925,0.697292566301746,0.4189179804722364
2007-05-11,0.7622099207136168,0.7418053900617813,0.7231426527220025,0.7595817802366895,0.18931332856892805,0.2342184021475
2007-05-14,0.7041143851266121,0.7909605415969984,0.7151122701221374,0.7821526223260485,0.2832156980404059,0.2828142076730365
2007-05-15,0.7882931056085568,0.760229016064872,0.6700796545702167,0.6343612190214407,0.25880348304206646,0.20426196683764725
2007-05-16,0.6279741215279699,0.6764053400798556,0.6217802221097616,0.708829556063127,-0.003574071369777562,0.00044813624337972546
2007-05-17,0.722454928351555,0.7514758825488804,0.7433292384795254,0.7657842579374143,0.02028231903425148,0.033903992703220934
2007-05-18,0.7548917095670581,0.7351290553276043,0.7573466162105711,0.7420166722253022,-0.09706445551229032,-0.11493094058576925
2007-05-21,0.6273439065083187,0.7343645895183475,0.6552943796375635,0.755373875240555,0.2691531044092725,0.20686572830702712
2007-05-22,0.7682291172278336,0.7710971716531403,0.8003358442938062,0.7784851821918023,0.24583940352587905,0.18019833257118195
2007-05-23,0.7866596911698698,0.7926423663773637,0.7918499294556981,0.8264578727899371,0.1344912061487408,0.10409883372170789
2007-05-24,0.8379128922578072,0.829744440319964,0.7976416964847749,0.8095747799614093,0.37289759139099876,0.3456959323183952
2007-05-25,0.7957399320652484,0.8410330521033235,0.8165788223888335,0.8555014250109647,0.10057729663767231,0.13830532816223765
2007-05-28,0.9012816555602589,0.9096565995809491,0.9303577602948704,0.9280137939810527,0.4679913732964178,0.4899868829141884
2007-05-29,0.9433131389116715,0.9586715990511362,0.9746094634383758,0.994388026305403,0.43806038563337524,0.4095092149694603
2007-05-30,0.7714187769191282,0.8948004806877241,0.7480797889640489,0.7454653527725928,0.8840038614043089,0.8654807667148249
2007-05-31,0.7229436665300599,0.8764405601687383,0.6429169179641886,0.8527476278575306,0.810355060936884,0.763096638768393
